repo_name,number,touches_test_files,touches_production_files
apache_airflow,56936,TRUE,TRUE
apache_airflow,56935,TRUE,TRUE
apache_airflow,56934,FALSE,TRUE
apache_airflow,56933,FALSE,FALSE
apache_airflow,56932,TRUE,TRUE
apache_airflow,56931,FALSE,FALSE
apache_airflow,56930,FALSE,TRUE
apache_airflow,56928,TRUE,TRUE
apache_airflow,56929,TRUE,FALSE
apache_airflow,56927,FALSE,FALSE
apache_airflow,56926,FALSE,TRUE
apache_airflow,56925,FALSE,FALSE
apache_airflow,56923,TRUE,TRUE
apache_airflow,56922,TRUE,TRUE
apache_airflow,56921,FALSE,FALSE
apache_airflow,56920,TRUE,TRUE
apache_airflow,56919,TRUE,TRUE
apache_airflow,56918,FALSE,TRUE
apache_airflow,56917,FALSE,TRUE
apache_airflow,56916,TRUE,TRUE
apache_airflow,56914,FALSE,FALSE
apache_airflow,56913,TRUE,TRUE
apache_airflow,56912,FALSE,FALSE
apache_airflow,56911,TRUE,TRUE
apache_airflow,56910,TRUE,TRUE
apache_airflow,56909,FALSE,FALSE
apache_airflow,56908,FALSE,FALSE
apache_airflow,56907,FALSE,TRUE
apache_airflow,56906,FALSE,TRUE
apache_airflow,56905,FALSE,FALSE
apache_airflow,56904,TRUE,TRUE
apache_airflow,56903,FALSE,TRUE
apache_airflow,56902,FALSE,TRUE
apache_airflow,56901,FALSE,FALSE
apache_airflow,56900,FALSE,FALSE
apache_airflow,56899,FALSE,FALSE
apache_airflow,56898,FALSE,FALSE
apache_airflow,56897,FALSE,FALSE
apache_airflow,56896,FALSE,TRUE
apache_airflow,56894,FALSE,TRUE
apache_airflow,56893,FALSE,TRUE
apache_airflow,56892,TRUE,TRUE
apache_airflow,56891,FALSE,TRUE
apache_airflow,56889,FALSE,TRUE
apache_airflow,56888,FALSE,FALSE
apache_airflow,56887,FALSE,TRUE
apache_airflow,56885,TRUE,TRUE
apache_airflow,56884,TRUE,TRUE
apache_airflow,56883,FALSE,FALSE
apache_airflow,56881,TRUE,TRUE
apache_airflow,56880,TRUE,TRUE
apache_airflow,56878,FALSE,TRUE
apache_airflow,56877,FALSE,TRUE
apache_airflow,56876,FALSE,TRUE
apache_airflow,56875,TRUE,TRUE
apache_airflow,56873,FALSE,TRUE
apache_airflow,56872,TRUE,FALSE
apache_airflow,56870,FALSE,TRUE
apache_airflow,56869,TRUE,FALSE
apache_airflow,56868,FALSE,FALSE
apache_airflow,56867,TRUE,TRUE
apache_airflow,56866,TRUE,TRUE
apache_airflow,56864,FALSE,TRUE
apache_airflow,56862,FALSE,TRUE
apache_airflow,56861,FALSE,TRUE
apache_airflow,56860,TRUE,TRUE
apache_airflow,56859,TRUE,FALSE
apache_airflow,56858,TRUE,TRUE
apache_airflow,56857,FALSE,FALSE
apache_airflow,56856,TRUE,TRUE
apache_airflow,56855,FALSE,FALSE
apache_airflow,56854,TRUE,TRUE
apache_airflow,56853,FALSE,FALSE
apache_airflow,56851,TRUE,TRUE
apache_airflow,56850,FALSE,FALSE
apache_airflow,56849,FALSE,FALSE
apache_airflow,56848,FALSE,FALSE
apache_airflow,56847,FALSE,FALSE
apache_airflow,56845,FALSE,FALSE
apache_airflow,56844,TRUE,TRUE
apache_airflow,56843,FALSE,TRUE
apache_airflow,56842,FALSE,FALSE
apache_airflow,56841,FALSE,TRUE
apache_airflow,56839,FALSE,FALSE
apache_airflow,56838,FALSE,FALSE
apache_airflow,56837,FALSE,FALSE
apache_airflow,56836,TRUE,TRUE
apache_airflow,56835,FALSE,TRUE
apache_airflow,56834,TRUE,TRUE
apache_airflow,56833,TRUE,TRUE
apache_airflow,56832,TRUE,TRUE
apache_airflow,56831,TRUE,TRUE
apache_airflow,56830,TRUE,TRUE
apache_airflow,56829,TRUE,TRUE
apache_airflow,56827,TRUE,TRUE
apache_airflow,56826,TRUE,TRUE
apache_airflow,56825,FALSE,TRUE
apache_airflow,56824,TRUE,TRUE
apache_airflow,56823,FALSE,FALSE
apache_airflow,56822,TRUE,TRUE
apache_airflow,56821,TRUE,TRUE
apache_airflow,56820,TRUE,TRUE
apache_airflow,56819,FALSE,TRUE
apache_airflow,56818,FALSE,TRUE
apache_airflow,56817,TRUE,TRUE
apache_airflow,56815,FALSE,FALSE
apache_airflow,56813,FALSE,TRUE
apache_airflow,56812,FALSE,TRUE
apache_airflow,56811,TRUE,FALSE
apache_airflow,56810,FALSE,TRUE
apache_airflow,56809,FALSE,TRUE
apache_airflow,56808,FALSE,FALSE
apache_airflow,56807,FALSE,TRUE
apache_airflow,56806,TRUE,FALSE
apache_airflow,56805,TRUE,FALSE
apache_airflow,56804,TRUE,FALSE
apache_airflow,56803,TRUE,FALSE
apache_airflow,56802,TRUE,FALSE
apache_airflow,56801,TRUE,FALSE
apache_airflow,56800,TRUE,TRUE
apache_airflow,56799,FALSE,FALSE
apache_airflow,56798,FALSE,FALSE
apache_airflow,56797,FALSE,FALSE
apache_airflow,56796,TRUE,TRUE
apache_airflow,56795,FALSE,TRUE
apache_airflow,56794,TRUE,TRUE
apache_airflow,56793,FALSE,TRUE
apache_airflow,56792,FALSE,FALSE
apache_airflow,56790,TRUE,TRUE
apache_airflow,56789,FALSE,FALSE
apache_airflow,56788,FALSE,FALSE
apache_airflow,56787,FALSE,TRUE
apache_airflow,56786,FALSE,TRUE
apache_airflow,56785,TRUE,TRUE
apache_airflow,56784,TRUE,TRUE
apache_airflow,56782,TRUE,FALSE
apache_airflow,56780,FALSE,TRUE
apache_airflow,56779,TRUE,TRUE
apache_airflow,56777,FALSE,TRUE
apache_airflow,56776,FALSE,FALSE
apache_airflow,56775,TRUE,TRUE
apache_airflow,56774,FALSE,TRUE
apache_airflow,56773,TRUE,TRUE
apache_airflow,56772,FALSE,TRUE
apache_airflow,56771,FALSE,TRUE
apache_airflow,56770,TRUE,FALSE
apache_airflow,56765,FALSE,TRUE
apache_airflow,56764,FALSE,FALSE
apache_airflow,56762,TRUE,TRUE
apache_airflow,56759,FALSE,TRUE
apache_airflow,56758,TRUE,TRUE
apache_airflow,56757,TRUE,TRUE
apache_airflow,56754,FALSE,FALSE
apache_airflow,56753,FALSE,TRUE
apache_airflow,56752,FALSE,FALSE
apache_airflow,56751,FALSE,TRUE
apache_airflow,56748,TRUE,FALSE
apache_airflow,56746,TRUE,FALSE
apache_airflow,56744,TRUE,FALSE
apache_airflow,56743,TRUE,TRUE
apache_airflow,56742,TRUE,FALSE
apache_airflow,56741,FALSE,TRUE
apache_airflow,56740,TRUE,TRUE
apache_airflow,56737,TRUE,TRUE
apache_airflow,56734,FALSE,FALSE
apache_airflow,56733,TRUE,TRUE
apache_airflow,56732,FALSE,FALSE
apache_airflow,56731,TRUE,TRUE
apache_airflow,56729,TRUE,TRUE
apache_airflow,56728,TRUE,FALSE
apache_airflow,56727,FALSE,FALSE
apache_airflow,56725,TRUE,TRUE
apache_airflow,56724,FALSE,TRUE
apache_airflow,56721,FALSE,TRUE
apache_airflow,56720,FALSE,FALSE
apache_airflow,56719,FALSE,FALSE
apache_airflow,56718,FALSE,TRUE
apache_airflow,56717,FALSE,TRUE
apache_airflow,56716,FALSE,FALSE
apache_airflow,56715,TRUE,FALSE
apache_airflow,56714,TRUE,FALSE
apache_airflow,56713,FALSE,TRUE
apache_airflow,56712,TRUE,FALSE
apache_airflow,56711,TRUE,TRUE
apache_airflow,56710,FALSE,TRUE
apache_airflow,56709,FALSE,FALSE
apache_airflow,56703,FALSE,FALSE
apache_airflow,56702,TRUE,TRUE
apache_airflow,56700,TRUE,TRUE
apache_airflow,56699,TRUE,TRUE
apache_airflow,56698,TRUE,FALSE
apache_airflow,56697,FALSE,TRUE
apache_airflow,56696,FALSE,TRUE
apache_airflow,56695,TRUE,TRUE
apache_airflow,56694,TRUE,TRUE
apache_airflow,56692,TRUE,TRUE
apache_airflow,56688,FALSE,FALSE
apache_airflow,56687,FALSE,FALSE
apache_airflow,56686,FALSE,FALSE
apache_airflow,56685,TRUE,TRUE
apache_airflow,56684,FALSE,FALSE
apache_airflow,56683,FALSE,FALSE
apache_airflow,56682,TRUE,FALSE
apache_airflow,56681,TRUE,FALSE
apache_airflow,56679,TRUE,FALSE
apache_airflow,56677,TRUE,TRUE
apache_airflow,56676,FALSE,FALSE
apache_airflow,56675,TRUE,TRUE
apache_airflow,56674,FALSE,FALSE
apache_airflow,56673,FALSE,FALSE
apache_airflow,56672,TRUE,TRUE
apache_airflow,56666,TRUE,TRUE
apache_airflow,56665,FALSE,TRUE
apache_airflow,56662,FALSE,TRUE
apache_airflow,56661,FALSE,TRUE
apache_airflow,56660,TRUE,TRUE
apache_airflow,56659,FALSE,TRUE
apache_airflow,56658,FALSE,FALSE
apache_airflow,56656,FALSE,FALSE
apache_airflow,56655,TRUE,FALSE
apache_airflow,56654,TRUE,FALSE
apache_airflow,56653,FALSE,TRUE
apache_airflow,56652,FALSE,TRUE
apache_airflow,56651,TRUE,TRUE
apache_airflow,56650,FALSE,TRUE
apache_airflow,56649,FALSE,TRUE
apache_airflow,56648,FALSE,TRUE
apache_airflow,56645,FALSE,TRUE
apache_airflow,56644,FALSE,TRUE
apache_airflow,56643,TRUE,FALSE
apache_airflow,56642,TRUE,FALSE
apache_airflow,56640,FALSE,FALSE
apache_airflow,56639,FALSE,TRUE
apache_airflow,56638,FALSE,TRUE
apache_airflow,56637,FALSE,FALSE
apache_airflow,56636,FALSE,TRUE
apache_airflow,56634,FALSE,TRUE
apache_airflow,56633,TRUE,TRUE
apache_airflow,56631,TRUE,TRUE
apache_airflow,56630,FALSE,FALSE
apache_airflow,56629,FALSE,FALSE
apache_airflow,56628,FALSE,TRUE
apache_airflow,56627,FALSE,FALSE
apache_airflow,56626,FALSE,TRUE
apache_airflow,56625,FALSE,TRUE
apache_airflow,56624,FALSE,TRUE
apache_airflow,56623,FALSE,TRUE
apache_airflow,56622,FALSE,FALSE
apache_airflow,56621,TRUE,TRUE
apache_airflow,56620,FALSE,TRUE
apache_airflow,56619,FALSE,FALSE
apache_airflow,56618,FALSE,TRUE
apache_airflow,56617,FALSE,TRUE
apache_airflow,56616,TRUE,FALSE
apache_airflow,56612,TRUE,TRUE
apache_airflow,56611,TRUE,TRUE
apache_airflow,56610,FALSE,FALSE
apache_airflow,56609,TRUE,TRUE
apache_airflow,56608,TRUE,FALSE
apache_airflow,56607,TRUE,TRUE
apache_airflow,56606,FALSE,FALSE
apache_airflow,56605,TRUE,TRUE
apache_airflow,56604,TRUE,TRUE
apache_airflow,56603,FALSE,FALSE
apache_airflow,56602,TRUE,TRUE
apache_airflow,56601,FALSE,TRUE
apache_airflow,56600,FALSE,TRUE
apache_airflow,56599,TRUE,TRUE
apache_airflow,56598,FALSE,TRUE
apache_airflow,56593,FALSE,FALSE
apache_airflow,56592,FALSE,FALSE
apache_airflow,56589,FALSE,FALSE
apache_airflow,56588,FALSE,TRUE
apache_airflow,56586,TRUE,TRUE
apache_airflow,56584,FALSE,FALSE
apache_airflow,56582,FALSE,FALSE
apache_airflow,56581,TRUE,FALSE
apache_airflow,56579,TRUE,FALSE
apache_airflow,56578,TRUE,TRUE
apache_airflow,56577,TRUE,TRUE
apache_airflow,56576,FALSE,FALSE
apache_airflow,56574,FALSE,FALSE
apache_airflow,56573,FALSE,FALSE
apache_airflow,56572,FALSE,FALSE
apache_airflow,56570,FALSE,TRUE
apache_airflow,56569,FALSE,TRUE
apache_airflow,56568,TRUE,TRUE
apache_airflow,56565,FALSE,TRUE
apache_airflow,56564,FALSE,TRUE
apache_airflow,56563,TRUE,TRUE
apache_airflow,56560,FALSE,FALSE
apache_airflow,56559,FALSE,FALSE
apache_airflow,56558,FALSE,FALSE
apache_airflow,56557,FALSE,FALSE
apache_airflow,56556,TRUE,FALSE
apache_airflow,56553,FALSE,FALSE
apache_airflow,56547,FALSE,FALSE
apache_airflow,56546,FALSE,FALSE
apache_airflow,56544,FALSE,TRUE
apache_airflow,56542,TRUE,TRUE
apache_airflow,56540,TRUE,TRUE
apache_airflow,56539,FALSE,FALSE
apache_airflow,56536,FALSE,FALSE
apache_airflow,56530,FALSE,TRUE
apache_airflow,56528,TRUE,TRUE
apache_airflow,56527,FALSE,TRUE
apache_airflow,56526,TRUE,FALSE
apache_airflow,56525,FALSE,TRUE
apache_airflow,56524,FALSE,FALSE
apache_airflow,56523,FALSE,TRUE
apache_airflow,56522,TRUE,TRUE
apache_airflow,56521,FALSE,FALSE
apache_airflow,56520,FALSE,FALSE
apache_airflow,56519,FALSE,FALSE
apache_airflow,56518,FALSE,FALSE
apache_airflow,56517,FALSE,FALSE
apache_airflow,56516,FALSE,FALSE
apache_airflow,56515,FALSE,FALSE
apache_airflow,56514,FALSE,TRUE
apache_airflow,56513,FALSE,TRUE
apache_airflow,56512,TRUE,TRUE
apache_airflow,56511,FALSE,TRUE
apache_airflow,56509,TRUE,TRUE
apache_airflow,56506,FALSE,TRUE
apache_airflow,56505,FALSE,TRUE
apache_airflow,56496,FALSE,FALSE
apache_airflow,56495,TRUE,FALSE
apache_airflow,56493,TRUE,FALSE
apache_airflow,56491,TRUE,TRUE
apache_airflow,56490,FALSE,FALSE
apache_airflow,56489,FALSE,FALSE
apache_airflow,56488,FALSE,TRUE
apache_airflow,56485,FALSE,TRUE
apache_airflow,56484,FALSE,TRUE
apache_airflow,56483,FALSE,FALSE
apache_airflow,56481,TRUE,FALSE
apache_airflow,56480,TRUE,TRUE
apache_airflow,56478,FALSE,FALSE
apache_airflow,56476,TRUE,TRUE
apache_airflow,56474,TRUE,TRUE
apache_airflow,56472,FALSE,FALSE
apache_airflow,56467,TRUE,TRUE
apache_airflow,56464,TRUE,TRUE
apache_airflow,56463,FALSE,TRUE
apache_airflow,56462,FALSE,FALSE
apache_airflow,56461,FALSE,FALSE
apache_airflow,56455,FALSE,TRUE
apache_airflow,56454,FALSE,TRUE
apache_airflow,56452,FALSE,TRUE
apache_airflow,56442,FALSE,FALSE
apache_airflow,56441,FALSE,FALSE
apache_airflow,56440,FALSE,FALSE
apache_airflow,56439,FALSE,FALSE
apache_airflow,56438,FALSE,FALSE
apache_airflow,56437,FALSE,FALSE
apache_airflow,56436,FALSE,TRUE
apache_airflow,56435,FALSE,TRUE
apache_airflow,56434,TRUE,TRUE
apache_airflow,56431,TRUE,TRUE
apache_airflow,56429,TRUE,TRUE
apache_airflow,56423,TRUE,TRUE
apache_airflow,56422,FALSE,TRUE
apache_airflow,56419,FALSE,FALSE
apache_airflow,56416,FALSE,FALSE
apache_airflow,56415,FALSE,FALSE
apache_airflow,56414,FALSE,TRUE
apache_airflow,56413,FALSE,TRUE
apache_airflow,56412,FALSE,FALSE
apache_airflow,56411,FALSE,TRUE
apache_airflow,56410,TRUE,TRUE
apache_airflow,56409,FALSE,TRUE
apache_airflow,56408,FALSE,TRUE
apache_airflow,56407,FALSE,FALSE
apache_airflow,56405,FALSE,FALSE
apache_airflow,56404,FALSE,TRUE
apache_airflow,56403,FALSE,TRUE
apache_airflow,56402,TRUE,TRUE
apache_airflow,56400,TRUE,TRUE
apache_airflow,56398,FALSE,TRUE
apache_airflow,56396,TRUE,TRUE
apache_airflow,56395,TRUE,FALSE
apache_airflow,56394,TRUE,TRUE
apache_airflow,56393,TRUE,TRUE
apache_airflow,56392,FALSE,TRUE
apache_airflow,56390,FALSE,FALSE
apache_airflow,56389,FALSE,TRUE
apache_airflow,56386,FALSE,FALSE
apache_airflow,56385,FALSE,FALSE
apache_airflow,56384,FALSE,FALSE
apache_airflow,56383,TRUE,TRUE
apache_airflow,56382,FALSE,TRUE
apache_airflow,56381,FALSE,FALSE
apache_airflow,56380,TRUE,TRUE
apache_airflow,56379,FALSE,TRUE
apache_airflow,56378,FALSE,TRUE
apache_airflow,56376,FALSE,FALSE
apache_airflow,56375,FALSE,TRUE
apache_airflow,56373,TRUE,TRUE
apache_airflow,56370,FALSE,FALSE
apache_airflow,56368,FALSE,FALSE
apache_airflow,56367,TRUE,TRUE
apache_airflow,56365,TRUE,TRUE
apache_airflow,56363,TRUE,TRUE
apache_airflow,56362,FALSE,FALSE
apache_airflow,56359,FALSE,FALSE
apache_airflow,56358,FALSE,FALSE
apache_airflow,56357,FALSE,FALSE
apache_airflow,56355,FALSE,TRUE
apache_airflow,56354,FALSE,TRUE
apache_airflow,56353,FALSE,TRUE
apache_airflow,56352,FALSE,TRUE
apache_airflow,56351,TRUE,TRUE
apache_airflow,56350,FALSE,TRUE
apache_airflow,56348,TRUE,TRUE
apache_airflow,56346,TRUE,TRUE
apache_airflow,56345,FALSE,FALSE
apache_airflow,56344,FALSE,TRUE
apache_airflow,56341,TRUE,TRUE
apache_airflow,56339,FALSE,FALSE
apache_airflow,56338,FALSE,FALSE
apache_airflow,56337,FALSE,FALSE
apache_airflow,56336,FALSE,FALSE
apache_airflow,56335,FALSE,FALSE
apache_airflow,56334,FALSE,TRUE
apache_airflow,56333,FALSE,FALSE
apache_airflow,56330,FALSE,TRUE
apache_airflow,56329,TRUE,TRUE
apache_airflow,56328,FALSE,TRUE
apache_airflow,56326,TRUE,TRUE
apache_airflow,56323,TRUE,TRUE
apache_airflow,56321,TRUE,TRUE
apache_airflow,56320,TRUE,FALSE
apache_airflow,56318,FALSE,FALSE
apache_airflow,56317,FALSE,FALSE
apache_airflow,56316,FALSE,TRUE
apache_airflow,56314,FALSE,TRUE
apache_airflow,56310,TRUE,TRUE
apache_airflow,56308,TRUE,FALSE
apache_airflow,56307,FALSE,TRUE
apache_airflow,56305,TRUE,TRUE
apache_airflow,56304,FALSE,TRUE
apache_airflow,56303,FALSE,TRUE
apache_airflow,56302,TRUE,FALSE
apache_airflow,56301,FALSE,FALSE
apache_airflow,56300,FALSE,TRUE
apache_airflow,56298,TRUE,TRUE
apache_airflow,56297,TRUE,TRUE
apache_airflow,56296,FALSE,TRUE
apache_airflow,56293,FALSE,TRUE
apache_airflow,56292,FALSE,FALSE
apache_airflow,56290,FALSE,FALSE
apache_airflow,56288,TRUE,FALSE
apache_airflow,56286,TRUE,TRUE
apache_airflow,56285,FALSE,TRUE
apache_airflow,56282,TRUE,TRUE
apache_airflow,56280,FALSE,TRUE
apache_airflow,56278,FALSE,TRUE
apache_airflow,56277,TRUE,FALSE
apache_airflow,56276,TRUE,TRUE
apache_airflow,56274,FALSE,TRUE
apache_airflow,56272,TRUE,TRUE
apache_airflow,56270,TRUE,TRUE
apache_airflow,56269,FALSE,FALSE
apache_airflow,56268,FALSE,TRUE
apache_airflow,56267,FALSE,FALSE
apache_airflow,56266,FALSE,TRUE
apache_airflow,56265,TRUE,FALSE
apache_airflow,56264,FALSE,TRUE
apache_airflow,56263,FALSE,FALSE
apache_airflow,56262,FALSE,FALSE
apache_airflow,56261,FALSE,FALSE
apache_airflow,56259,FALSE,TRUE
apache_airflow,56258,FALSE,TRUE
apache_airflow,56257,FALSE,TRUE
apache_airflow,56256,FALSE,TRUE
apache_airflow,56255,TRUE,TRUE
apache_airflow,56253,FALSE,TRUE
apache_airflow,56251,FALSE,FALSE
apache_airflow,56249,FALSE,TRUE
apache_airflow,56247,TRUE,FALSE
apache_airflow,56245,TRUE,FALSE
apache_airflow,56244,FALSE,TRUE
apache_airflow,56242,FALSE,TRUE
apache_airflow,56241,FALSE,TRUE
apache_airflow,56240,TRUE,TRUE
apache_airflow,56239,FALSE,FALSE
apache_airflow,56238,FALSE,TRUE
apache_airflow,56237,TRUE,FALSE
apache_airflow,56236,TRUE,TRUE
apache_airflow,56234,TRUE,TRUE
apache_airflow,56233,FALSE,FALSE
apache_airflow,56231,FALSE,FALSE
apache_airflow,56229,FALSE,TRUE
apache_airflow,56228,TRUE,TRUE
apache_airflow,56227,FALSE,FALSE
apache_airflow,56226,FALSE,TRUE
apache_airflow,56225,FALSE,FALSE
apache_airflow,56224,FALSE,FALSE
apache_airflow,56223,TRUE,TRUE
apache_airflow,56222,FALSE,FALSE
apache_airflow,56221,FALSE,FALSE
apache_airflow,56218,FALSE,FALSE
apache_airflow,56216,FALSE,TRUE
apache_airflow,56214,FALSE,TRUE
apache_airflow,56213,FALSE,TRUE
apache_airflow,56212,FALSE,FALSE
apache_airflow,56211,FALSE,FALSE
apache_airflow,56210,FALSE,FALSE
apache_airflow,56209,FALSE,FALSE
apache_airflow,56208,FALSE,FALSE
apache_airflow,56206,TRUE,TRUE
apache_airflow,56205,FALSE,TRUE
apache_airflow,56203,FALSE,FALSE
apache_airflow,56202,TRUE,TRUE
apache_airflow,56200,FALSE,FALSE
apache_airflow,56198,FALSE,FALSE
apache_airflow,56197,FALSE,FALSE
apache_airflow,56195,TRUE,TRUE
apache_airflow,56193,TRUE,TRUE
apache_airflow,56191,TRUE,FALSE
apache_airflow,56189,FALSE,TRUE
apache_airflow,56188,FALSE,FALSE
apache_airflow,56185,FALSE,TRUE
apache_airflow,56182,FALSE,FALSE
apache_airflow,56181,FALSE,FALSE
apache_airflow,56180,FALSE,FALSE
apache_airflow,56179,FALSE,FALSE
apache_airflow,56178,FALSE,TRUE
apache_airflow,56177,FALSE,FALSE
apache_airflow,56176,FALSE,FALSE
apache_airflow,56174,TRUE,TRUE
apache_airflow,56173,TRUE,TRUE
apache_airflow,56171,TRUE,TRUE
apache_airflow,56170,FALSE,FALSE
apache_airflow,56168,FALSE,FALSE
apache_airflow,56167,FALSE,FALSE
apache_airflow,56166,FALSE,FALSE
apache_airflow,56164,TRUE,TRUE
apache_airflow,56163,FALSE,TRUE
apache_airflow,56162,TRUE,TRUE
apache_airflow,56161,FALSE,TRUE
apache_airflow,56160,TRUE,TRUE
apache_airflow,56159,TRUE,TRUE
apache_airflow,56158,TRUE,TRUE
apache_airflow,56157,TRUE,TRUE
apache_airflow,56156,FALSE,FALSE
apache_airflow,56154,FALSE,FALSE
apache_airflow,56151,FALSE,FALSE
apache_airflow,56147,FALSE,FALSE
apache_airflow,56146,FALSE,FALSE
apache_airflow,56145,FALSE,FALSE
apache_airflow,56144,FALSE,FALSE
apache_airflow,56141,FALSE,TRUE
apache_airflow,56140,FALSE,FALSE
apache_airflow,56139,TRUE,FALSE
apache_airflow,56138,TRUE,TRUE
apache_airflow,56137,FALSE,FALSE
apache_airflow,56136,FALSE,TRUE
apache_airflow,56135,FALSE,FALSE
apache_airflow,56133,TRUE,TRUE
apache_airflow,56132,TRUE,TRUE
apache_airflow,56131,TRUE,FALSE
apache_airflow,56127,FALSE,TRUE
apache_airflow,56125,TRUE,TRUE
apache_airflow,56124,TRUE,TRUE
apache_airflow,56122,FALSE,FALSE
apache_airflow,56121,FALSE,FALSE
apache_airflow,56119,TRUE,TRUE
apache_airflow,56118,TRUE,TRUE
apache_airflow,56117,FALSE,FALSE
apache_airflow,56116,TRUE,TRUE
apache_airflow,56115,FALSE,FALSE
apache_airflow,56113,FALSE,FALSE
apache_airflow,56112,FALSE,TRUE
apache_airflow,56111,FALSE,FALSE
apache_airflow,56110,FALSE,TRUE
apache_airflow,56109,TRUE,TRUE
apache_airflow,56108,FALSE,TRUE
apache_airflow,56106,TRUE,TRUE
apache_airflow,56105,FALSE,FALSE
apache_airflow,56104,FALSE,FALSE
apache_airflow,56102,FALSE,TRUE
apache_airflow,56101,TRUE,FALSE
apache_airflow,56100,FALSE,TRUE
apache_airflow,56099,FALSE,FALSE
apache_airflow,56098,FALSE,FALSE
apache_airflow,56096,FALSE,FALSE
apache_airflow,56093,FALSE,FALSE
apache_airflow,56092,FALSE,TRUE
apache_airflow,56090,FALSE,TRUE
apache_airflow,56089,FALSE,FALSE
apache_airflow,56087,TRUE,FALSE
apache_airflow,56086,FALSE,TRUE
apache_airflow,56085,TRUE,TRUE
apache_airflow,56084,FALSE,TRUE
apache_airflow,56083,FALSE,TRUE
apache_airflow,56082,FALSE,FALSE
apache_airflow,56079,TRUE,FALSE
apache_airflow,56077,TRUE,TRUE
apache_airflow,56075,FALSE,TRUE
apache_airflow,56074,FALSE,TRUE
apache_airflow,56071,TRUE,TRUE
apache_airflow,56069,TRUE,TRUE
apache_airflow,56065,TRUE,FALSE
apache_airflow,56064,FALSE,FALSE
apache_airflow,56063,TRUE,TRUE
apache_airflow,56056,FALSE,FALSE
apache_airflow,56055,TRUE,TRUE
apache_airflow,56053,FALSE,TRUE
apache_airflow,56047,FALSE,TRUE
apache_airflow,56046,FALSE,FALSE
apache_airflow,56043,TRUE,TRUE
apache_airflow,56042,TRUE,TRUE
apache_airflow,56041,TRUE,TRUE
apache_airflow,56040,TRUE,TRUE
apache_airflow,56039,TRUE,TRUE
apache_airflow,56036,TRUE,FALSE
apache_airflow,56033,FALSE,FALSE
apache_airflow,56032,TRUE,TRUE
apache_airflow,56031,FALSE,FALSE
apache_airflow,56030,FALSE,TRUE
apache_airflow,56028,FALSE,TRUE
apache_airflow,56026,FALSE,TRUE
apache_airflow,56021,TRUE,FALSE
apache_airflow,56020,FALSE,TRUE
apache_airflow,56019,TRUE,FALSE
apache_airflow,56018,FALSE,FALSE
apache_airflow,56017,TRUE,FALSE
apache_airflow,56016,FALSE,TRUE
apache_airflow,56014,FALSE,TRUE
apache_airflow,56013,TRUE,TRUE
apache_airflow,56012,TRUE,TRUE
apache_airflow,56011,FALSE,FALSE
apache_airflow,56010,TRUE,TRUE
apache_airflow,56009,FALSE,FALSE
apache_airflow,56007,FALSE,TRUE
apache_airflow,56006,TRUE,TRUE
apache_airflow,56005,FALSE,FALSE
apache_airflow,56004,FALSE,FALSE
apache_airflow,56003,FALSE,FALSE
apache_airflow,56002,FALSE,FALSE
apache_airflow,56000,FALSE,FALSE
apache_airflow,55999,FALSE,TRUE
apache_airflow,55998,TRUE,TRUE
apache_airflow,55997,FALSE,TRUE
apache_airflow,55995,FALSE,TRUE
apache_airflow,55994,FALSE,TRUE
apache_airflow,55993,FALSE,TRUE
apache_airflow,55992,FALSE,TRUE
apache_airflow,55991,FALSE,TRUE
apache_airflow,55990,FALSE,FALSE
apache_airflow,55988,FALSE,TRUE
apache_airflow,55986,FALSE,TRUE
apache_airflow,55984,FALSE,FALSE
apache_airflow,55981,TRUE,TRUE
apache_airflow,55980,TRUE,FALSE
apache_airflow,55979,FALSE,TRUE
apache_airflow,55978,TRUE,TRUE
apache_airflow,55977,FALSE,TRUE
apache_airflow,55976,FALSE,TRUE
apache_airflow,55975,FALSE,TRUE
apache_airflow,55973,TRUE,TRUE
apache_airflow,55972,TRUE,TRUE
apache_airflow,55971,FALSE,TRUE
apache_airflow,55970,FALSE,TRUE
apache_airflow,55969,TRUE,TRUE
apache_airflow,55968,FALSE,TRUE
apache_airflow,55967,FALSE,FALSE
apache_airflow,55966,TRUE,TRUE
apache_airflow,55965,FALSE,FALSE
apache_airflow,55964,FALSE,FALSE
apache_airflow,55963,FALSE,FALSE
apache_airflow,55961,FALSE,FALSE
apache_airflow,55960,FALSE,TRUE
apache_airflow,55959,FALSE,FALSE
apache_airflow,55958,FALSE,TRUE
apache_airflow,55957,FALSE,TRUE
apache_airflow,55954,FALSE,TRUE
apache_airflow,55952,TRUE,TRUE
apache_airflow,55951,TRUE,FALSE
apache_airflow,55950,TRUE,FALSE
apache_airflow,55948,TRUE,TRUE
apache_airflow,55946,TRUE,TRUE
apache_airflow,55942,FALSE,TRUE
apache_airflow,55940,TRUE,FALSE
apache_airflow,55939,TRUE,FALSE
apache_airflow,55938,TRUE,FALSE
apache_airflow,55936,TRUE,TRUE
apache_airflow,55935,TRUE,FALSE
apache_airflow,55934,TRUE,TRUE
apache_airflow,55933,FALSE,FALSE
apache_airflow,55932,FALSE,FALSE
apache_airflow,55931,FALSE,FALSE
apache_airflow,55930,FALSE,FALSE
apache_airflow,55929,FALSE,TRUE
apache_airflow,55928,TRUE,TRUE
apache_airflow,55927,FALSE,FALSE
apache_airflow,55924,TRUE,TRUE
